Gain 50                 	Gain 100                        Gain 200
A/S     Res     A/SErr  ResErr  A/S     Res     A/SErr  ResErr  A/S     Res     A/SErr  ResErr
8.78136190252057	662	0.1342	46	17.6951544427867	355	0.1977	8	30.929636186419	200	0.4307	6
20.0238998911983	277	0.2063	3	41.9127606752723	146	0.479	2	76.8138888563223	112	0.7985	1
39.5159847915968	156	0.4107	1	83.8271965842821	87.2	0.9101	0.6	153.426268176086	67.1	1.5757	0.5
57.9564667960417	110	0.6065	2	122.895559879242	58	1.3378	1	226.248836463708	56	2.3279	0.8
77.2391311503782	91	0.804	1	163.807485574996	58	1.7792	0.8	300.102876768209	51.3	3.0808	0.6


